	uri	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	Average_salary_all_ranks	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	FICE	College_name	State	label_salary	label_comp	label	corr_feat
916	http://dbpedia.org/resource/Williams_Baptist_College			264.0	266.0			327.0	331.0	4.0	4.0	12.0	4.0	24.0	1106.0	Williams Baptist College	AR	low	low	IIB	IIA
917	http://dbpedia.org/resource/Williams_College	707.0	503.0	417.0	543.0	923.0	669.0	566.0	719.0	77.0	36.0	88.0	0.0	213.0	2229.0	Williams College	MA	high	high	IIB	IIA
918	http://dbpedia.org/resource/Wilmington_College_(Ohio)	407.0	357.0	303.0	335.0	481.0	430.0	364.0	401.0	10.0	18.0	32.0	1.0	61.0	3142.0	Wilmington College	OH	low	low	IIB	IIB
919	http://dbpedia.org/resource/Wilson_College_(Pennsylvania)	322.0	314.0	269.0	294.0	402.0	366.0	315.0	350.0	8.0	9.0	12.0	3.0	32.0	3396.0	Wilson College	PA	low	low	IIB	I
920	http://dbpedia.org/resource/Wingate_University	380.0	308.0	301.0	320.0	469.0	385.0	366.0	394.0	23.0	25.0	24.0	7.0	79.0	2985.0	Wingate College	NC	low	low	IIB	IIA
921	http://dbpedia.org/resource/Winona_State_University	515.0	420.0	358.0	430.0	652.0	537.0	454.0	547.0	118.0	73.0	85.0	17.0	293.0	2394.0	Winona State University	MN	medium	medium	IIB	IIB
922	http://dbpedia.org/resource/Winthrop_University	464.0	378.0	327.0	378.0	578.0	474.0	413.0	474.0	73.0	78.0	70.0	19.0	242.0	3456.0	Winthrop University	SC	medium	medium	IIA	IIB
923	http://dbpedia.org/resource/Wittenberg_University	546.0	413.0	341.0	438.0	704.0	543.0	436.0	567.0	49.0	55.0	32.0	6.0	142.0	3143.0	Wittenberg University	OH	medium	medium	IIB	I
924	http://dbpedia.org/resource/Wofford_College	537.0	413.0	367.0	448.0	662.0	519.0	469.0	560.0	24.0	27.0	11.0	2.0	64.0	3457.0	Wofford College	SC	medium	medium	IIB	IIA
925	http://dbpedia.org/resource/Woodbury_University		373.0	365.0	381.0		472.0	454.0	478.0	5.0	11.0	6.0	0.0	22.0	1343.0	Woodbury University	CA	medium	medium	IIA	I
926	http://dbpedia.org/resource/Worcester_Polytechnic_Institute	659.0	527.0	451.0	546.0	842.0	680.0	557.0	693.0	75.0	70.0	58.0	4.0	212.0	2233.0	Worcester Polytechnic Institute	MA	high	high	IIA	I
927	http://dbpedia.org/resource/Worcester_State_University	528.0	456.0	370.0	463.0	669.0	585.0	483.0	593.0	81.0	44.0	30.0	13.0	168.0	2190.0	Worcester State College	MA	medium	medium	IIA	I
928	http://dbpedia.org/resource/Wright_State_University	642.0	468.0	385.0	465.0	781.0	580.0	485.0	576.0	126.0	176.0	132.0	45.0	493.0	9168.0	Wright State University	OH	medium	medium	IIA	IIB
929	http://dbpedia.org/resource/Xavier_University	571.0	473.0	378.0	449.0	712.0	586.0	467.0	557.0	58.0	75.0	78.0	19.0	230.0	3144.0	Xavier University	OH	medium	medium	IIA	
930	http://dbpedia.org/resource/Yale_University	928.0	522.0	444.0	708.0	1127.0	643.0	548.0	863.0	404.0	118.0	191.0	6.0	767.0	1426.0	Yale University	CT	high	high	I	I
931	http://dbpedia.org/resource/York_College_of_Pennsylvania	615.0	512.0	414.0	464.0	809.0	664.0	537.0	603.0	13.0	32.0	67.0	1.0	113.0	3399.0	York College of Pennsylvania	PA	medium	high	IIB	IIB
932	http://dbpedia.org/resource/Youngstown_State_University	591.0	450.0	362.0	481.0	723.0	562.0	461.0	597.0	204.0	116.0	106.0	33.0	459.0	3145.0	Youngstown State University	OH	medium	high	IIA	
